IntegerID,CodePrediction,RealProductTypeCode
86509,2280,2280
86510,2705,2705
86511,2060,2060
86512,10,2403
86513,1300,1280
86514,1280,1300
86515,60,60
86516,1160,2522
86517,10,40
86518,1560,1560
86519,2280,2280
86520,2583,2583
86521,2462,2462
86522,2583,2583
86523,1300,1300
86524,40,40
86525,2220,2220
86526,1920,1920
86527,1300,1300
86528,2583,2583
86529,1920,1920
86530,1281,1281
86531,1300,1300
86532,2583,2583
86533,1280,1281
86534,50,50
86535,1940,1940
86536,1280,1280
86537,2583,2583
86538,2403,2403
86539,1300,1280
86540,1560,1560
86541,1920,1920
86542,2060,2060
86543,1320,1320
86544,2060,2060
86545,2583,2583
86546,1280,1280
86547,40,1281
86548,1302,1302
86549,2583,2583
86550,10,40
86551,1300,1300
86552,1300,1300
86553,1300,1300
86554,2060,2220
86555,1920,1920
86556,1300,1300
86557,1160,40
86558,2585,2585
86559,10,1302
86560,2583,2583
86561,1300,1280
86562,2280,2280
86563,2403,2403
86564,1301,1301
86565,2060,2522
86566,1281,1180
86567,2705,2705
86568,2585,2585
86569,2583,2583
86570,1320,1320
86571,1920,1920
86572,2060,2060
86573,2403,2403
86574,1920,1920
86575,10,1160
86576,2280,1300
86577,2522,2522
86578,2905,2905
86579,2060,2060
86580,1300,1300
86581,1280,1302
86582,2060,2060
86583,2403,2403
86584,1560,1560
86585,1140,40
86586,1560,1560
86587,2583,2583
86588,1920,1920
86589,2583,2583
86590,2280,2280
86591,1560,1560
86592,2582,2582
86593,10,1160
86594,2705,2705
86595,1920,1920
86596,1560,1560
86597,1920,1920
86598,2583,2583
86599,1920,1920
86600,1281,1281
86601,2583,2583
86602,1560,1560
86603,1280,1280
86604,1920,1920
86605,2583,2583
86606,1560,1560
86607,10,2462
86608,10,1140
86609,2583,2583
86610,1281,1281
86611,1280,1280
86612,2583,2583
86613,1560,1560
86614,1140,1140
86615,1280,2403
86616,1320,1320
86617,2060,2060
86618,60,60
86619,2522,2522
86620,2705,2705
86621,10,10
86622,2583,2583
86623,1280,2585
86624,2522,2522
86625,2583,2583
86626,1300,1300
86627,2060,2060
86628,10,1180
86629,1560,1560
86630,2280,2403
86631,2462,2462
86632,1320,1320
86633,2462,2462
86634,10,2585
86635,10,2280
86636,2583,2583
86637,1920,1560
86638,1920,1920
86639,10,40
86640,2280,2403
86641,2280,2403
86642,2280,40
86643,1560,1920
86644,10,2403
86645,2280,2280
86646,2583,2583
86647,1280,1280
86648,2060,2060
86649,10,2522
86650,2583,2583
86651,1920,1920
86652,50,2462
86653,2585,2585
86654,2280,2280
86655,1560,1560
86656,1140,1281
86657,2583,2583
86658,2403,2403
86659,2060,2060
86660,2582,2060
86661,1280,1280
86662,1560,1560
86663,2280,2403
86664,1300,1300
86665,1300,1300
86666,10,1160
86667,2583,1940
86668,1560,1560
86669,1300,1300
86670,2060,2060
86671,10,2403
86672,2522,2522
86673,2280,2403
86674,2280,2403
86675,1920,1920
86676,2060,2060
86677,2280,2280
86678,2280,2280
86679,40,1280
86680,2060,2060
86681,10,10
86682,1300,2060
86683,2582,2582
86684,10,1140
86685,1920,1920
86686,1300,1280
86687,2522,2522
86688,10,50
86689,1920,1920
86690,1300,1300
86691,1920,1920
86692,1560,2585
86693,2522,2522
86694,1140,1140
86695,1920,1920
86696,2585,50
86697,10,2403
86698,1560,1560
86699,2280,2280
86700,1560,1560
86701,2583,2583
86702,2585,2585
86703,1920,1920
86704,1280,1281
86705,1280,1280
86706,1920,1920
86707,10,40
86708,2280,2280
86709,40,40
86710,1280,1280
86711,1140,1140
86712,1300,1300
86713,1160,1160
86714,2280,2280
86715,2585,2585
86716,2705,2705
86717,1280,1140
86718,2060,2060
86719,1300,1300
86720,1920,1920
86721,2583,2583
86722,1281,1281
86723,10,10
86724,2583,2583
86725,1300,1300
86726,1920,1920
86727,2585,2585
86728,1302,1302
86729,1320,1320
86730,2522,1560
86731,1320,1320
86732,1280,1280
86733,2280,10
86734,2462,2462
86735,1140,1140
86736,1560,1560
86737,1140,1140
86738,40,40
86739,2403,2403
86740,2583,2583
86741,2280,1160
86742,10,1280
86743,1281,1302
86744,1320,1320
86745,2522,2522
86746,2705,2705
86747,2280,2403
86748,2280,2280
86749,2583,2583
86750,1560,1560
86751,1560,1560
86752,1920,1920
86753,2060,2060
86754,10,10
86755,2905,2905
86756,1302,2583
86757,2522,1280
86758,1920,1920
86759,1300,1300
86760,2582,2582
86761,1560,1560
86762,2705,2705
86763,1320,1320
86764,10,2280
86765,1560,1560
86766,2403,2403
86767,1140,1140
86768,1280,1140
86769,2280,2280
86770,10,40
86771,2060,2060
86772,2522,1140
86773,1280,1280
86774,2905,2905
86775,2280,2280
86776,1280,1280
86777,2280,2403
86778,2585,2585
86779,2522,2522
86780,2522,2522
86781,2220,2220
86782,1300,1300
86783,1280,1280
86784,1301,1301
86785,40,40
86786,1560,2582
86787,2060,2060
86788,60,60
86789,1320,1320
86790,2462,60
86791,2280,2280
86792,2522,2522
86793,1302,1302
86794,2583,2583
86795,40,40
86796,2060,2060
86797,2462,2462
86798,10,40
86799,1300,1300
86800,50,1281
86801,1140,1140
86802,1300,1300
86803,2583,2583
86804,2060,1560
86805,2583,2583
86806,2705,2705
86807,2583,2585
86808,10,40
86809,2705,2705
86810,1160,1160
86811,1320,1320
86812,10,2403
86813,1160,1160
86814,2583,2583
86815,1160,1160
86816,2522,2522
86817,2905,2905
86818,2585,2060
86819,1300,1300
86820,1300,1280
86821,10,1140
86822,10,10
86823,10,2220
86824,1280,1280
86825,2060,1560
86826,2583,2583
86827,2280,10
86828,1920,1920
86829,2905,2905
86830,2583,2583
86831,1920,1920
86832,2705,2705
86833,2060,2060
86834,2705,2705
86835,2585,2585
86836,1160,1160
86837,2220,2220
86838,1160,1160
86839,2060,1280
86840,2060,2060
86841,2582,2582
86842,2403,10
86843,1560,2583
86844,1560,2060
86845,2060,2060
86846,2060,2060
86847,1300,1300
86848,2060,2060
86849,1560,1560
86850,1560,1560
86851,1280,1281
86852,1300,1280
86853,1140,1180
86854,10,1160
86855,2522,2522
86856,2280,2403
86857,1920,1920
86858,2522,2522
86859,2583,2583
86860,10,10
86861,1560,2060
86862,10,10
86863,2582,2582
86864,2522,2522
86865,1920,1920
86866,2522,2522
86867,2462,2462
86868,2582,2582
86869,2583,2583
86870,2583,2583
86871,1920,1920
86872,2583,2583
86873,2583,2583
86874,10,10
86875,1560,1560
86876,1560,2060
86877,2280,2280
86878,1920,1920
86879,1560,1560
86880,1280,1280
86881,1940,1940
86882,1920,1920
86883,2060,2585
86884,50,50
86885,1280,1280
86886,2220,1560
86887,2583,2583
86888,2585,2585
86889,2585,2585
86890,1320,1320
86891,1281,1281
86892,1920,1560
86893,2280,2280
86894,2522,2522
86895,50,50
86896,1302,1302
86897,2583,2583
86898,2280,2403
86899,1140,2060
86900,2280,2403
86901,1140,10
86902,1940,1940
86903,2522,2522
86904,10,1180
86905,2583,2583
86906,2905,2905
86907,10,1281
86908,1280,1280
86909,10,10
86910,1300,1300
86911,2280,2280
86912,10,1140
86913,2220,2220
86914,1281,1281
86915,1281,40
86916,1560,1560
86917,1560,2585
86918,2585,2585
86919,10,1302
86920,2583,2583
86921,2583,2583
86922,1560,1560
86923,2462,2462
86924,1280,2060
86925,1560,1560
86926,2583,2583
86927,10,10
86928,2583,2583
86929,1140,1140
86930,10,1300
86931,1280,1280
86932,10,1300
86933,1560,1560
86934,2583,2583
86935,10,1300
86936,2583,2583
86937,10,1160
86938,2522,2522
86939,1281,2705
86940,2583,2585
86941,1920,1920
86942,10,2220
86943,1281,1281
86944,1560,1560
86945,2585,2585
86946,1300,1300
86947,2583,2583
86948,1920,1920
86949,1920,1920
86950,2583,2583
86951,1300,1300
86952,10,1180
86953,1280,1280
86954,1300,1300
86955,2522,2522
86956,2522,2522
86957,1302,1302
86958,10,2403
86959,2583,2583
86960,10,2583
86961,10,10
86962,2583,2583
86963,2705,10
86964,2583,2583
86965,1560,1560
86966,2280,2403
86967,2522,2522
86968,2060,1320
86969,1140,1140
86970,1560,1560
86971,1300,1300
86972,10,1320
86973,1302,1302
86974,2060,2582
86975,2403,1160
86976,2582,2585
86977,1300,1280
86978,1920,1920
86979,2280,2280
86980,1560,1560
86981,1560,2060
86982,1920,1920
86983,1280,1302
86984,2060,2522
86985,2060,2060
86986,1302,1302
86987,2280,2280
86988,1320,1320
86989,1140,1140
86990,2583,2583
86991,10,1320
86992,2583,2583
86993,1560,1320
86994,2583,2583
86995,2582,2582
86996,10,10
86997,2522,2582
86998,1300,1280
86999,1281,1281
87000,2060,2060
87001,2522,2522
87002,2522,2403
87003,2060,2060
87004,10,40
87005,1280,1280
87006,1320,1320
87007,2582,2582
87008,1280,1280
87009,2060,1920
87010,2280,2280
87011,1920,1920
87012,1300,1300
87013,1160,1160
87014,1320,1320
87015,2060,2060
87016,2403,2280
87017,2280,2280
87018,2583,2583
87019,2583,2583
87020,2522,2522
87021,1280,1280
87022,2583,2583
87023,1160,1160
87024,1300,1300
87025,10,1160
87026,2705,10
87027,2280,2280
87028,2280,2280
87029,1160,1160
87030,1280,2522
87031,1281,1281
87032,1281,1280
87033,1560,1560
87034,1140,1140
87035,2403,2403
87036,2583,2583
87037,2522,2522
87038,1160,1160
87039,50,1302
87040,1920,1920
87041,1560,1560
87042,10,2705
87043,2522,2522
87044,2403,2403
87045,1320,1320
87046,2582,2582
87047,1300,1300
87048,1160,1160
87049,10,1300
87050,2583,2583
87051,2582,2582
87052,1320,1320
87053,2522,1280
87054,2280,2280
87055,10,2403
87056,2705,2583
87057,2060,1560
87058,2585,2585
87059,1320,1320
87060,1160,1160
87061,40,40
87062,2583,2583
87063,2583,2583
87064,1560,2060
87065,40,40
87066,2280,2280
87067,1160,1160
87068,2462,2462
87069,2280,10
87070,1302,1302
87071,1920,1920
87072,10,1300
87073,2905,2905
87074,10,10
87075,1320,1320
87076,2403,2403
87077,1280,1280
87078,1300,1300
87079,2522,2585
87080,2522,2060
87081,2583,2583
87082,2583,2583
87083,2060,2582
87084,1302,2585
87085,2522,2522
87086,2280,2280
87087,1302,50
87088,1302,1302
87089,2522,2522
87090,50,50
87091,2280,2280
87092,1320,1320
87093,10,2585
87094,2522,2522
87095,2522,2522
87096,1560,1560
87097,2280,2403
87098,2585,2585
87099,10,1300
87100,10,2280
87101,50,50
87102,2705,2705
87103,1302,1302
87104,1280,1280
87105,1560,2522
87106,10,10
87107,1920,1920
87108,1280,1280
87109,1300,1300
87110,10,1180
87111,1300,1300
87112,1280,1280
87113,10,2705
87114,1280,1281
87115,2583,2583
87116,2280,2280
87117,1560,2582
87118,2522,2462
87119,2583,2583
87120,10,1280
87121,40,40
87122,2583,2583
87123,1300,1300
87124,2583,2583
87125,1281,1281
87126,1280,1302
87127,10,1920
87128,2583,2583
87129,1560,1560
87130,10,10
87131,2905,2905
87132,2583,2583
87133,1920,1920
87134,2583,2583
87135,10,1280
87136,2583,2583
87137,2522,2522
87138,2060,2060
87139,2403,2403
87140,10,10
87141,1920,1920
87142,2585,2585
87143,2583,2583
87144,10,2403
87145,10,1180
87146,1560,2060
87147,1560,1560
87148,10,1140
87149,2280,2280
87150,2522,2522
87151,1140,1180
87152,2060,1320
87153,1140,1140
87154,2280,2705
87155,1320,1320
87156,40,1140
87157,1300,1300
87158,2522,2522
87159,2585,2585
87160,2220,2060
87161,2705,10
87162,10,1160
87163,2583,2583
87164,10,2585
87165,2060,2060
87166,1560,1940
87167,2060,2060
87168,10,1560
87169,2583,2583
87170,10,10
87171,2522,2522
87172,2280,2280
87173,2060,2060
87174,2585,2585
87175,1920,1920
87176,1281,1281
87177,2583,2583
87178,2522,2522
87179,2280,2403
87180,1300,1300
87181,2280,2280
87182,1140,1280
87183,1280,1280
87184,2280,2280
87185,1280,1280
87186,2280,2280
87187,10,2403
87188,2522,2522
87189,2060,2060
87190,2280,2705
87191,1300,1300
87192,1280,1281
87193,10,1140
87194,1302,2705
87195,1140,1140
87196,1320,1302
87197,2705,2705
87198,1920,1920
87199,1560,1560
87200,2060,2060
87201,1280,1280
87202,1280,1280
87203,40,40
87204,1280,1280
87205,2583,2583
87206,10,1180
87207,2403,1320
87208,10,40
87209,50,50
87210,1300,1300
87211,2060,2060
87212,40,50
87213,1560,2582
87214,1320,1320
87215,2522,2522
87216,2403,10
87217,10,2705
87218,2522,2522
87219,1300,1300
87220,1281,1280
87221,2582,2582
87222,2583,2583
87223,1320,1320
87224,2583,2583
87225,2905,2905
87226,2280,2280
87227,2583,2583
87228,2522,2522
87229,2705,2705
87230,2522,2522
87231,10,40
87232,1320,1320
87233,2583,2583
87234,1560,1560
87235,2060,2060
87236,2583,2583
87237,1300,1280
87238,2403,1320
87239,1300,1300
87240,2280,2280
87241,2060,2060
87242,10,1160
87243,50,50
87244,1280,1280
87245,1302,1302
87246,1920,1920
87247,1280,2462
87248,2403,1281
87249,1140,1140
87250,1560,1560
87251,2060,2060
87252,2585,2585
87253,10,1180
87254,10,10
87255,2582,2582
87256,2583,2583
87257,2403,2403
87258,2705,2705
87259,1300,1300
87260,2280,2280
87261,2583,2583
87262,1280,1280
87263,2583,2583
87264,50,50
87265,1302,50
87266,1280,1301
87267,1280,1280
87268,1280,1302
87269,2585,2522
87270,1280,1302
87271,2522,2522
87272,2060,2060
87273,10,1281
87274,1300,1300
87275,1280,1281
87276,1180,1180
87277,1302,1302
87278,1560,1560
87279,2583,2583
87280,2583,2583
87281,1560,2582
87282,1920,1920
87283,2060,2060
87284,50,50
87285,1302,1302
87286,10,2583
87287,2280,2280
87288,1300,1300
87289,2522,2522
87290,2583,2583
87291,2583,2583
87292,10,1940
87293,2583,2583
87294,50,50
87295,1320,1560
87296,2060,2060
87297,1302,1302
87298,1560,2060
87299,1920,1920
87300,2522,2522
87301,1920,1920
87302,50,1140
87303,2060,2060
87304,10,10
87305,2585,2585
87306,1280,2705
87307,1280,1281
87308,2060,2060
87309,2583,2583
87310,2583,2583
87311,1281,1281
87312,2403,2403
87313,40,40
87314,2583,2583
87315,2280,2280
87316,1560,1320
87317,2060,2060
87318,10,50
87319,2522,2522
87320,1160,1160
87321,2462,2462
87322,10,2705
87323,1280,1280
87324,2280,2403
87325,2280,2280
87326,2280,2280
87327,10,10
87328,1280,1280
87329,2060,2060
87330,1160,1160
87331,10,2705
87332,1300,1300
87333,2522,2522
87334,2462,2462
87335,60,60
87336,2583,2583
87337,1320,1320
87338,10,10
87339,10,1560
87340,1560,1560
87341,1320,1940
87342,1280,1280
87343,1140,1140
87344,1301,1301
87345,10,1140
87346,10,10
87347,1300,1300
87348,1160,1160
87349,1560,1920
87350,1280,1280
87351,2522,2522
87352,10,2462
87353,1280,1280
87354,2583,2583
87355,1920,1920
87356,2705,2705
87357,1560,1560
87358,2060,2522
87359,2522,2522
87360,1302,1302
87361,1560,1320
87362,1560,2060
87363,40,1140
87364,2585,2585
87365,2583,2583
87366,2583,2583
87367,10,1160
87368,2583,2583
87369,1920,1920
87370,2583,2583
87371,1300,1300
87372,10,40
87373,2583,2583
87374,1302,1302
87375,10,2403
87376,2280,1300
87377,2403,2403
87378,10,40
87379,2705,2705
87380,2583,2583
87381,2403,2403
87382,2403,2403
87383,1280,1280
87384,10,1140
87385,1280,1280
87386,2462,50
87387,2522,2522
87388,10,2403
87389,2280,1160
87390,2060,2060
87391,1300,1300
87392,10,2280
87393,1140,1140
87394,1560,1560
87395,2060,2583
87396,2403,2403
87397,10,1160
87398,1300,1300
87399,50,50
87400,1280,1281
87401,1300,1300
87402,2060,2060
87403,2403,10
87404,2280,2705
87405,1160,1160
87406,1300,1300
87407,2583,2583
87408,1280,1280
87409,2583,2583
87410,2280,2280
87411,10,1560
87412,1560,1560
87413,2060,2060
87414,2522,1280
87415,10,2403
87416,50,50
87417,2583,2583
87418,1280,1281
87419,1560,1560
87420,2705,2705
87421,2522,2522
87422,1320,1320
87423,1300,1300
87424,1140,1140
87425,1920,2585
87426,2583,2583
87427,1920,1920
87428,2705,2705
87429,1280,1302
87430,10,1160
87431,50,40
87432,1300,1300
87433,2522,2522
87434,10,10
87435,1300,1300
87436,2583,2583
87437,2522,2522
87438,2583,2583
87439,1300,1300
87440,1280,10
87441,10,10
87442,2905,2905
87443,1160,1160
87444,1140,2462
87445,2220,2220
87446,2585,2585
87447,50,50
87448,1300,1281
87449,2060,2582
87450,2705,2705
87451,2280,2280
87452,2462,50
87453,1300,1300
87454,2705,2705
87455,1281,1281
87456,2583,2583
87457,1302,50
87458,2060,2060
87459,2522,2522
87460,2403,2403
87461,2905,2905
87462,2280,2403
87463,1280,1280
87464,50,50
87465,2060,2060
87466,2705,2705
87467,1280,1280
87468,2582,2585
87469,1320,1320
87470,1160,1160
87471,2583,2583
87472,2522,2522
87473,1560,1560
87474,1300,1300
87475,2705,2705
87476,1560,1560
87477,2403,2403
87478,1280,1280
87479,2583,2583
87480,50,60
87481,50,40
87482,40,40
87483,1160,1160
87484,2705,2705
87485,2583,2583
87486,1300,1300
87487,60,60
87488,10,2522
87489,2583,2583
87490,1280,1281
87491,10,10
87492,2060,2060
87493,2220,2220
87494,2403,2403
87495,2280,2403
87496,40,40
87497,2705,2705
87498,1160,1160
87499,2522,2522
87500,1140,1160
87501,10,1280
87502,1300,1280
87503,2522,2522
87504,1560,1920
87505,2705,2705
87506,50,50
87507,50,50
87508,10,2403
87509,2280,2280
87510,2705,2705
87511,1560,2582
87512,10,2403
87513,2585,2585
87514,2905,2905
87515,2522,2522
87516,10,2403
87517,2583,2583
87518,2583,2583
87519,10,40
87520,2280,2280
87521,2060,2060
87522,1560,1560
87523,2583,2583
87524,1280,1280
87525,2403,2403
87526,2583,2583
87527,10,1160
87528,1280,1280
87529,2522,2522
87530,1560,1560
87531,10,2705
87532,2060,2060
87533,1280,1300
87534,2060,2060
87535,2060,2060
87536,1920,1920
87537,1300,1300
87538,2583,2583
87539,2403,2403
87540,1281,1281
87541,1320,1320
87542,1280,1280
87543,1920,1920
87544,2280,2280
87545,40,40
87546,10,40
87547,2522,2522
87548,1160,1160
87549,2060,2060
87550,10,2705
87551,2462,2462
87552,2522,2522
87553,1160,1160
87554,10,10
87555,1280,2522
87556,1560,1920
87557,1920,1920
87558,2060,2060
87559,10,40
87560,2583,2583
87561,2522,1301
87562,1301,1301
87563,2060,2060
87564,10,2403
87565,2280,1160
87566,2583,2583
87567,2060,1560
87568,1280,1280
87569,1920,1920
87570,1920,1920
87571,1301,1301
87572,1140,1140
87573,2583,2583
87574,2582,2582
87575,1280,1280
87576,2583,2583
87577,2280,2280
87578,2583,2583
87579,1320,1320
87580,1920,1920
87581,1140,1140
87582,1280,1280
87583,1300,1300
87584,1320,1320
87585,2522,2522
87586,2705,2705
87587,60,60
87588,2060,2060
87589,2522,2522
87590,1302,1302
87591,1300,2060
87592,1302,1302
87593,40,40
87594,2522,2522
87595,2583,2583
87596,10,1160
87597,2583,2583
87598,2280,2403
87599,1560,1560
87600,10,1180
87601,2060,2060
87602,1320,1280
87603,1140,1140
87604,2583,2583
87605,2583,2583
87606,2583,2583
87607,2583,2583
87608,2583,2583
87609,2583,2583
87610,2585,2585
87611,1560,1560
87612,2522,2522
87613,2060,2060
87614,2705,2705
87615,10,1180
87616,60,60
87617,2060,2060
87618,1300,1300
87619,40,40
87620,2403,2403
87621,2583,2583
87622,2905,2905
87623,1160,2522
87624,10,2582
87625,2403,2403
87626,2060,1560
87627,50,50
87628,2582,2582
87629,1560,1560
87630,1560,2585
87631,2583,2583
87632,2583,2583
87633,2583,2583
87634,1160,1160
87635,2583,2583
87636,1300,1300
87637,2522,2522
87638,2522,2522
87639,1300,1300
87640,2583,2583
87641,1320,1320
87642,2585,2585
87643,60,60
87644,1160,1160
87645,10,1320
87646,40,40
87647,10,1140
87648,10,40
87649,1280,1301
87650,1300,1300
87651,10,40
87652,1920,1920
87653,2403,2403
87654,1920,1920
87655,1320,2060
87656,1920,1920
87657,1560,1560
87658,10,1300
87659,2280,2280
87660,1302,1280
87661,1560,2582
87662,10,2705
87663,2403,2403
87664,2522,2522
87665,2583,2583
87666,1280,1280
87667,1280,40
87668,10,40
87669,1301,1301
87670,2462,50
87671,10,50
87672,2583,2583
87673,2583,2583
87674,2280,1320
87675,2522,2522
87676,2583,2583
87677,2060,2060
87678,2582,2582
87679,2060,2060
87680,2403,2403
87681,2522,1281
87682,1300,1300
87683,1920,1920
87684,2583,2583
87685,1560,2060
87686,2403,1300
87687,40,40
87688,10,10
87689,40,40
87690,2060,2060
87691,1300,1300
87692,10,1280
87693,2060,2060
87694,1140,1140
87695,2585,2585
87696,2462,2462
87697,10,10
87698,1920,1920
87699,2583,2583
87700,2583,2583
87701,2583,2583
87702,2583,2583
87703,2403,2403
87704,1280,1280
87705,10,2403
87706,2705,2705
87707,1140,1280
87708,2583,2583
87709,1160,1160
87710,10,1180
87711,10,1280
87712,1300,1300
87713,1281,1302
87714,2582,2582
87715,2583,2583
87716,1160,1160
87717,1560,2522
87718,1280,1280
87719,1300,1300
87720,1300,1280
87721,2583,1302
87722,2280,2280
87723,2220,2220
87724,50,50
87725,2522,2522
87726,2583,2585
87727,60,60
87728,1320,1320
87729,2585,2585
87730,1320,1320
87731,2905,2905
87732,1940,1940
87733,1280,1280
87734,2060,2060
87735,2220,2220
87736,2522,2522
87737,2585,2585
87738,1281,1281
87739,10,1280
87740,2583,1301
87741,2060,2060
87742,50,50
87743,2060,2583
87744,1920,1920
87745,1160,1160
87746,10,10
87747,2583,2583
87748,1300,1300
87749,2583,2583
87750,60,60
87751,1320,1320
87752,1560,1920
87753,60,60
87754,1140,1140
87755,1560,1560
87756,2583,2583
87757,2583,2583
87758,1560,1560
87759,1140,1280
87760,2585,2585
87761,2522,2522
87762,2583,1302
87763,2280,2280
87764,2403,2403
87765,10,10
87766,2280,10
87767,2583,2583
87768,2403,2403
87769,2522,1281
87770,10,40
87771,2583,2583
87772,2583,2583
87773,2905,2905
87774,2522,2522
87775,2060,2060
87776,1560,1560
87777,1280,1280
87778,2585,2585
87779,2522,2522
87780,2585,2585
87781,1280,1302
87782,1300,1300
87783,2060,2060
87784,10,2522
87785,1281,1280
87786,10,10
87787,10,40
87788,1140,1140
87789,1280,1280
87790,1280,1281
87791,2583,2583
87792,2522,2522
87793,1560,1560
87794,2522,2522
87795,2522,2522
87796,1920,1920
87797,2583,2583
87798,2220,2220
87799,1560,2060
87800,2522,2522
87801,1320,1320
87802,2462,60
87803,10,10
87804,2522,2522
87805,1280,1280
87806,1300,1300
87807,2280,2280
87808,1302,1302
87809,1300,1300
87810,2582,2582
87811,2583,2583
87812,2582,2582
87813,2583,2583
87814,1920,1920
87815,2522,2522
87816,1300,1300
87817,1280,1320
